client_id,attrition_flag,first_name,last_name,customer_age,gender,dependent_count,education_level,marital_status,income,card_category,month_on_book,credit_limit,remaining_balance
708563433,Attrited Customer,Elian,Jakubowski,65,Female,0,High School,Single,121704,Blue,56,5894,477
772277508,Existing Customer,Abbey,Bahringer,65,Female,1,Unknown,Single,79905,Blue,54,2209,0
712515558,Existing Customer,Rosella,Bednar,35,Male,1,College,Single,192528,Blue,26,23447,1515
719342808,Existing Customer,Brayan,Schowalter,48,Male,3,Graduate,Single,148437,Blue,30,4180,688
788957358,Existing Customer,Lea,Orn,53,Female,1,Graduate,Single,157607,Blue,39,4930,2227
778386033,Existing Customer,Jimmie,Bosco,38,Male,3,Uneducated,Married,138289,Blue,18,3417,1749
820060758,Existing Customer,Kristoffer,Dach,50,Female,1,College,Single,157238,Blue,45,4785,1965
713271708,Existing Customer,Otto,Muller,46,Male,3,Uneducated,Married,121364,Silver,33,12685,0
720555483,Existing Customer,Alexandria,Predovic,48,Male,3,Graduate,Single,101181,Blue,35,21374,0
709405758,Existing Customer,Zoie,White,36,Male,2,Graduate,Married,100391,Blue,28,1911,1217
769463433,Existing Customer,Hilma,Upton,41,Female,2,Post-Graduate,Single,135347,Blue,35,8666,0
786087633,Existing Customer,Damien,Howe,60,Male,0,Unknown,Married,72964,Blue,54,2759,2501
738627708,Attrited Customer,Fay,Hamill,49,Female,2,Unknown,Single,63264,Blue,41,5984,0
719527833,Existing Customer,Viva,Lockman,45,Female,4,High School,Unknown,175354,Blue,36,23000,1097
715921758,Existing Customer,Hershel,Hettinger,36,Male,2,College,Single,51362,Blue,25,1438.3,0
717280158,Existing Customer,Henriette,Bruen,49,Male,3,Graduate,Married,97836,Blue,36,2976,1817
714179658,Existing Customer,Roman,Lowe,43,Male,3,High School,Single,139132,Blue,36,34516,0
806637558,Existing Customer,Agustina,Wilkinson,58,Male,1,High School,Married,153541,Blue,53,1438.3,0
714828708,Existing Customer,Dolores,Pollich,46,Male,0,High School,Divorced,171782,Blue,36,16099,0
711989358,Existing Customer,Kaci,Koepp,50,Male,2,Graduate,Single,92084,Blue,36,19595,1187
720188508,Existing Customer,Tobin,Swift,43,Male,4,Graduate,Single,167011,Blue,25,13193,1749
719528958,Existing Customer,Kiara,McDermott,57,Female,3,College,Single,62287,Blue,36,8184,1508
713110908,Existing Customer,Myrtle,Schoen,30,Male,1,Unknown,Married,151163,Blue,13,2607,1966
721179708,Existing Customer,Diamond,Jacobi,48,Female,2,Unknown,Married,103586,Blue,37,5758,0
716363658,Existing Customer,Eloise,Kulas,51,Male,2,Doctorate,Single,130575,Blue,36,25873,582
711443808,Existing Customer,Tabitha,Frami,46,Male,2,Unknown,Divorced,157676,Blue,37,2695,1657
778952058,Existing Customer,Lillie,Ullrich,46,Male,3,College,Married,140760,Blue,32,20860,1496
713642133,Existing Customer,Jarred,Hand,45,Male,4,Unknown,Married,168969,Blue,30,1892,1049
778908783,Existing Customer,Camila,Bergstrom,52,Male,3,College,Married,89733,Blue,33,27751,1018
778170633,Existing Customer,Dimitri,Effertz,48,Male,5,Graduate,Married,83810,Blue,38,34516,657
714670533,Existing Customer,Alexanne,Pacocha,47,Male,3,Unknown,Single,197279,Blue,37,24580,2517
771833433,Attrited Customer,Alexane,Bauch,49,Male,2,High School,Married,145283,Blue,38,29893,0
772758783,Existing Customer,Haven,Bruen,43,Male,1,Unknown,Married,140271,Blue,33,21165,735
788959758,Existing Customer,Ruby,Beatty,47,Female,4,Uneducated,Single,180379,Blue,33,9148,561
716878533,Existing Customer,Chet,Yundt,55,Male,2,Unknown,Married,103900,Blue,46,10979,1889
713267133,Existing Customer,Nolan,Harvey,41,Female,5,Post-Graduate,Married,113711,Blue,33,6519,851
716263533,Existing Customer,Layla,Bosco,44,Male,5,High School,Married,51207,Blue,36,2509,1464
719026383,Existing Customer,Arlo,Hayes,35,Female,2,Uneducated,Married,79170,Blue,36,2664,0
821755233,Existing Customer,Mathilde,Jacobson,40,Female,2,Unknown,Married,81436,Blue,28,14999,1123
709683633,Existing Customer,Catherine,Kuphal,32,Female,1,High School,Single,89186,Silver,13,10332,948
714318033,Existing Customer,Aditya,Kessler,50,Male,4,Unknown,Married,86944,Blue,36,10226,1638
828291858,Attrited Customer,Jefferey,Weissnat,38,Male,3,College,Single,70127,Blue,34,12050,1821
779647608,Existing Customer,Damian,Cummerata,39,Male,2,High School,Single,131558,Blue,22,26124,0
787605558,Existing Customer,Elva,McKenzie,48,Female,3,Graduate,Divorced,159148,Blue,31,9816,0
771534408,Existing Customer,Modesta,Schinner,52,Female,2,College,Single,135581,Blue,40,2783,2379
716219808,Existing Customer,Julie,Renner,49,Male,3,Graduate,Unknown,139071,Blue,36,15942,0
715690908,Existing Customer,Verla,Fay,46,Female,3,Graduate,Single,125132,Silver,39,12222,1260
789125733,Existing Customer,Lavon,Heaney,38,Female,4,Doctorate,Married,81665,Blue,26,4002,1402
717271983,Existing Customer,Narciso,Powlowski,60,Male,0,College,Single,164884,Silver,53,34516,1388
709695333,Existing Customer,Krista,Ebert,48,Male,2,High School,Single,63813,Blue,36,10227,1695
712233183,Existing Customer,Lucio,Hermiston,45,Female,2,Graduate,Single,181845,Blue,34,4265,1622
716645883,Existing Customer,Olen,McLaughlin,47,Male,2,Unknown,Unknown,84198,Blue,36,13867,0
711762408,Existing Customer,Nash,Vandervort,43,Male,2,Doctorate,Divorced,194790,Blue,34,2243,0
818305008,Existing Customer,Telly,Bergnaum,41,Female,2,Graduate,Married,183380,Blue,36,11239,1375
788159433,Existing Customer,Michael,Waters,53,Male,2,Unknown,Single,165359,Blue,45,22558,818
709104333,Existing Customer,Shannon,Spencer,50,Male,5,Post-Graduate,Married,94901,Silver,36,34516,891
708112008,Existing Customer,Toney,Lehner,56,Male,2,Graduate,Married,101834,Blue,36,23510,1049
714731208,Existing Customer,Rosendo,Welch,63,Female,0,Uneducated,Unknown,90042,Blue,55,1651,1433
710006958,Existing Customer,Daniela,Herman,53,Female,1,High School,Single,52893,Blue,41,8693,796
815062383,Existing Customer,Sydnee,Sporer,35,Female,2,High School,Married,175610,Blue,30,4549,1193
778447908,Existing Customer,Leonor,Bruen,51,Male,2,College,Married,175737,Blue,33,3558,0
720725058,Attrited Customer,Tomasa,Fritsch,51,Female,1,Graduate,Single,188440,Blue,37,7176,0
803415183,Existing Customer,Maxine,Mills,44,Male,3,Unknown,Single,109922,Silver,38,34516,657
708582858,Existing Customer,Reymundo,Macejkovic,38,Male,3,Graduate,Single,151778,Blue,25,18293,0
779833908,Existing Customer,Lennie,Hayes,40,Female,2,Graduate,Divorced,108240,Blue,23,18332,1376
818687958,Existing Customer,Cecil,Braun,48,Male,2,Graduate,Divorced,77146,Blue,43,6383,1436
708714108,Existing Customer,Theodora,Gutkowski,42,Female,3,High School,Single,134520,Silver,31,13441,2517
754872333,Existing Customer,Yvonne,Terry,50,Male,2,Graduate,Married,102333,Blue,43,20114,0
718637208,Existing Customer,Eloisa,Langworth,54,Female,2,Graduate,Single,136833,Blue,43,2019,1387
816772908,Existing Customer,Ivah,Keeling,38,Male,3,High School,Single,139760,Silver,33,34516,1793
711935283,Attrited Customer,Richmond,Watsica,55,Male,5,Post-Graduate,Single,160551,Blue,47,1438.3,0
716950758,Attrited Customer,Laisha,Schuster,46,Male,4,High School,Married,65429,Blue,36,8017,0
716497908,Existing Customer,Bridgette,Schiller,49,Female,1,Doctorate,Married,103243,Blue,36,8519,0
809358708,Existing Customer,Abigail,Rutherford,38,Male,3,Unknown,Single,99491,Blue,33,34516,2135
716037708,Existing Customer,Dejuan,Mante,50,Male,0,Uneducated,Divorced,58620,Blue,39,9474,1021
717804783,Existing Customer,Destinee,Schaden,40,Female,3,Graduate,Single,82825,Blue,27,6587,824
715338783,Existing Customer,Ashlee,Toy,32,Male,1,High School,Single,52059,Blue,36,2999,0
779645658,Existing Customer,Candice,Reynolds,49,Male,3,Graduate,Single,193063,Blue,32,7154,1472
787565433,Existing Customer,Allene,Effertz,53,Male,2,Post-Graduate,Married,67005,Blue,43,4039,1397
717287883,Existing Customer,Sheridan,Greenholt,57,Male,3,Graduate,Married,141187,Blue,46,5516,2517
715746633,Existing Customer,Van,Sawayn,64,Female,0,Graduate,Single,97463,Blue,54,5577,689
720635883,Existing Customer,Lacy,Bradtke,34,Male,3,Unknown,Unknown,189574,Blue,24,8628,1500
710077008,Existing Customer,Marilie,Gleason,43,Male,2,Uneducated,Single,136294,Blue,33,30137,1368
804437658,Existing Customer,Pablo,Kuphal,42,Female,3,Doctorate,Married,144070,Blue,36,9778,2154
780000258,Existing Customer,Perry,Lakin,48,Male,3,Uneducated,Single,64822,Blue,38,20912,0
825785508,Existing Customer,Derick,Mohr,49,Male,3,High School,Single,91064,Blue,45,14699,1049
720252858,Existing Customer,Heloise,Hane,57,Male,3,College,Single,193599,Blue,36,10350,0
710017758,Existing Customer,Lisette,Upton,44,Male,4,Graduate,Single,60217,Blue,36,11346,0
711750183,Existing Customer,Octavia,Boyle,63,Female,2,Graduate,Single,184011,Gold,55,15987,1345
718364283,Existing Customer,Katrina,Lang,43,Male,3,Graduate,Single,58124,Blue,30,19711,0
711638658,Existing Customer,Winnifred,Quigley,33,Male,4,High School,Single,145145,Blue,25,8650,1929
711046383,Existing Customer,Zackary,Dicki,55,Male,2,Graduate,Single,66224,Silver,36,34516,1316
720877083,Existing Customer,Lenore,Ortiz,50,Male,2,Graduate,Married,107834,Blue,36,9748,1354
715662258,Existing Customer,Janet,Barton,49,Female,3,Unknown,Unknown,185279,Blue,36,2454,2060
715570533,Attrited Customer,Halle,Goldner,48,Male,3,Post-Graduate,Unknown,182642,Blue,35,34516,0
758202858,Existing Customer,Ismael,Ryan,47,Female,3,High School,Unknown,171847,Blue,40,4255,1681
712872183,Existing Customer,Savanna,Casper,35,Female,4,Uneducated,Single,81932,Blue,24,3271,1367
710014683,Existing Customer,Ila,Christiansen,31,Female,0,Graduate,Single,190176,Blue,20,3480,724
716934333,Existing Customer,Janessa,Ullrich,50,Male,3,Uneducated,Single,133603,Blue,40,13306,2458
778523733,Existing Customer,Modesto,Pfeffer,38,Male,3,Graduate,Single,122089,Blue,31,13637,0
716353083,Existing Customer,Tierra,Reinger,39,Male,3,Graduate,Single,192747,Blue,29,6733,1028
753642933,Existing Customer,Murray,Abernathy,52,Female,3,High School,Single,136040,Blue,45,2728,1365
708151008,Existing Customer,Rhoda,Carroll,49,Female,4,Graduate,Married,153508,Blue,41,6250,644
789646158,Existing Customer,Alyson,Wyman,49,Male,4,Uneducated,Married,101680,Blue,33,3653,881
712423233,Existing Customer,Mckenna,Hane,44,Male,3,High School,Divorced,77404,Blue,36,22919,1368
719806233,Existing Customer,Kristy,Davis,36,Male,1,Graduate,Single,134514,Blue,20,34516,0
786509358,Existing Customer,Khalil,Monahan,44,Male,3,Unknown,Married,136960,Blue,38,4198,1782
711502908,Existing Customer,Sister,Ryan,44,Male,3,Graduate,Single,176027,Blue,39,7532,0
748617858,Existing Customer,Montana,Beer,35,Male,5,Uneducated,Single,163272,Blue,28,4587,1704
721532583,Attrited Customer,Malika,Nitzsche,45,Male,4,Graduate,Married,64531,Blue,36,12250,2165
789244308,Existing Customer,Brandy,Pagac,56,Male,4,College,Single,131506,Blue,41,17753,1899
709330383,Existing Customer,Alfred,Crooks,37,Female,1,Graduate,Single,191349,Silver,19,12535,2049
719136183,Existing Customer,Otilia,Haley,48,Female,3,Uneducated,Married,119912,Blue,38,3541,1444
716939358,Existing Customer,Bell,Erdman,43,Female,3,Graduate,Divorced,137989,Blue,33,14622,0
778155558,Existing Customer,Caroline,D'Amore,45,Male,3,Unknown,Married,133169,Blue,38,23973,0
713461533,Existing Customer,Orin,Schoen,54,Male,3,Graduate,Single,111913,Blue,38,29200,1310
803776533,Existing Customer,Dwight,Kovacek,46,Male,2,Post-Graduate,Single,80802,Blue,41,10077,0
714857508,Existing Customer,Danielle,Hoeger,44,Female,4,Doctorate,Married,81506,Blue,36,8667,1775
720348933,Existing Customer,Carmine,Kuhlman,44,Male,3,Graduate,Single,70921,Blue,31,12871,758
721158108,Existing Customer,Willie,Yundt,38,Male,2,Graduate,Single,131416,Blue,30,2346,0
789043008,Existing Customer,Claudine,Nolan,55,Female,2,Post-Graduate,Divorced,130520,Blue,43,9919,0
713362158,Existing Customer,Maryam,Friesen,50,Male,3,Unknown,Single,53999,Blue,33,17087,0
712623258,Attrited Customer,Bridget,Quitzon,42,Female,3,Graduate,Married,119326,Blue,36,5505,2517
708494583,Existing Customer,Rodger,D'Amore,49,Female,3,Uneducated,Divorced,84697,Blue,36,1902,0
718394658,Existing Customer,Tabitha,Gaylord,31,Female,0,Graduate,Single,112538,Blue,22,4254,2464
719398158,Existing Customer,Ike,Hagenes,51,Male,2,Unknown,Unknown,166602,Blue,39,9854,1886
711885258,Existing Customer,Jessika,Schultz,47,Female,4,High School,Married,124843,Blue,31,7711,988
789161358,Existing Customer,Christa,Ernser,30,Female,0,Graduate,Married,138452,Blue,19,3213,2517
787581858,Existing Customer,Arvilla,Bartell,46,Male,2,Unknown,Unknown,81989,Blue,37,3132,1466
779198133,Existing Customer,Doug,Bergnaum,45,Female,3,High School,Divorced,149267,Blue,33,9977,2088
708314808,Existing Customer,Audreanne,Hegmann,53,Female,2,College,Married,156613,Blue,41,5659,1393
720508233,Attrited Customer,Iliana,Hauck,62,Male,0,Unknown,Single,198862,Silver,42,17161,0
717134058,Existing Customer,Clifford,Halvorson,65,Female,1,Unknown,Single,83717,Blue,36,5018,1131
783366483,Existing Customer,Judge,Heller,44,Female,3,Unknown,Married,136682,Blue,38,11474,1063
715412583,Existing Customer,Twila,Mann,51,Male,3,Post-Graduate,Married,130714,Blue,36,7925,1445
719562108,Existing Customer,Oda,Stroman,28,Female,0,Uneducated,Single,123321,Silver,20,12793,1650
754457883,Existing Customer,Marcus,Gerhold,49,Male,2,Unknown,Single,63240,Blue,42,4834,0
742552683,Existing Customer,Ari,Effertz,44,Female,3,High School,Married,194234,Blue,31,1438.3,688
711455133,Existing Customer,Brayan,Spencer,55,Male,3,College,Single,142827,Blue,36,12948,1839
716387733,Attrited Customer,Noemy,Lindgren,49,Male,4,Graduate,Single,170142,Blue,36,5662,1484
772571508,Existing Customer,Santa,Luettgen,34,Female,2,High School,Single,118260,Blue,24,2799,0
718815108,Existing Customer,Anastacio,Rempel,50,Male,2,Unknown,Married,52387,Blue,38,6030,1315
719266158,Existing Customer,Triston,Renner,42,Male,2,Graduate,Divorced,116484,Blue,35,6779,1359
720708183,Existing Customer,Berry,Walker,53,Female,1,Uneducated,Divorced,167336,Silver,36,15248,1242
767523933,Existing Customer,Krystal,Kiehn,53,Male,3,High School,Single,63538,Blue,45,15583,0
797466033,Existing Customer,Bridget,Huel,32,Male,1,High School,Married,61350,Blue,26,2576,1754
771886233,Existing Customer,Josiah,Vandervort,48,Male,1,Unknown,Married,185549,Silver,37,25270,1090
712612233,Existing Customer,Marjory,Bogan,35,Male,4,Graduate,Single,129350,Blue,22,8717,719
716516208,Existing Customer,Alfonzo,Haley,45,Male,4,Graduate,Married,139370,Blue,36,1438.3,0
709950858,Existing Customer,Jamey,Towne,45,Male,5,College,Single,97094,Blue,35,33755,2301
779882508,Existing Customer,Florida,Lubowitz,53,Female,2,Unknown,Single,126846,Blue,37,7282,0
717472833,Existing Customer,Cordelia,Trantow,42,Male,4,Unknown,Single,176014,Blue,32,7260,713
712665633,Existing Customer,Pearlie,Rosenbaum,43,Female,3,Graduate,Married,109838,Silver,30,12952,1864
709562358,Existing Customer,Amelia,Lehner,55,Female,2,Unknown,Single,74513,Blue,43,5353,1594
715391433,Existing Customer,Adelbert,Towne,38,Male,0,Graduate,Married,151442,Blue,33,11741,1560
708722583,Existing Customer,Leonie,Weissnat,39,Female,4,Uneducated,Single,124724,Blue,36,2609,1656
720452508,Existing Customer,Griffin,Feeney,51,Female,1,College,Married,103300,Blue,37,11167,0
714566958,Existing Customer,Chanel,Nolan,44,Male,3,High School,Married,57715,Blue,36,20882,1420
816084333,Existing Customer,Veronica,Renner,42,Male,2,Unknown,Single,84990,Gold,37,34516,1230
806179683,Existing Customer,Cathryn,Adams,63,Female,1,College,Single,168681,Blue,56,3071,2044
806244183,Existing Customer,Blaze,Barton,39,Male,2,Graduate,Divorced,119604,Blue,34,2267,0
787999533,Existing Customer,Orlando,Waters,52,Male,2,High School,Single,141701,Blue,44,6617,2517
718358808,Existing Customer,Nickolas,King,57,Female,2,High School,Divorced,95666,Blue,50,3276,0
718474683,Existing Customer,Tamia,Kub,36,Male,0,High School,Married,109602,Blue,24,10097,2139
716908158,Existing Customer,Jessika,Schumm,42,Female,3,College,Married,110087,Blue,36,8260,2517
713984208,Existing Customer,Vivianne,Rosenbaum,52,Male,4,Graduate,Married,53121,Blue,33,5776,874
713013483,Existing Customer,Quentin,Kiehn,40,Female,4,Graduate,Divorced,190678,Blue,36,1438.3,915
754599558,Existing Customer,Danyka,Purdy,40,Female,3,College,Single,142952,Blue,33,7207,2002
788739633,Attrited Customer,Jerrold,Zieme,38,Male,1,Unknown,Married,99608,Blue,16,2106,238
712411908,Existing Customer,Libby,Fay,44,Male,3,High School,Married,182577,Blue,34,21158,0
717538683,Existing Customer,Timothy,Padberg,43,Male,3,Graduate,Married,118985,Blue,36,22906,1132
709447908,Existing Customer,Lula,Krajcik,45,Male,2,Graduate,Married,73831,Blue,33,2648,2309
816834933,Existing Customer,Robbie,Schroeder,34,Female,4,Graduate,Single,177110,Silver,29,30702,673
718963158,Existing Customer,Lorine,Ernser,49,Male,1,Unknown,Single,192438,Blue,40,34516,0
714358008,Existing Customer,Adrienne,VonRueden,53,Female,1,College,Divorced,56585,Blue,36,17054,0
720758808,Attrited Customer,Henriette,Yost,38,Male,3,College,Single,104025,Blue,18,16317,0
708255633,Existing Customer,Stefanie,Marvin,36,Male,1,Graduate,Single,50853,Blue,27,3761,1710
716101308,Existing Customer,Herbert,Goldner,48,Male,3,Unknown,Married,165098,Blue,35,2173,0
715986258,Existing Customer,Charlotte,Schroeder,53,Female,1,Uneducated,Single,93139,Silver,41,15845,1675
715858008,Attrited Customer,Trinity,Medhurst,49,Female,1,Uneducated,Married,196310,Blue,39,8061,2517
806226933,Existing Customer,Vinnie,Schowalter,37,Male,2,High School,Unknown,58300,Blue,32,34516,0
708361833,Existing Customer,Angus,Jacobi,44,Male,4,Graduate,Married,100282,Blue,36,19430,0
778422933,Existing Customer,Duncan,Green,42,Female,1,Unknown,Single,126715,Blue,22,19127,985
708957183,Existing Customer,Kali,Spencer,48,Male,0,Unknown,Divorced,186643,Blue,36,2708,2517
718000383,Existing Customer,Althea,Weimann,60,Female,1,Graduate,Single,176362,Blue,51,23566,1147
714466458,Existing Customer,Karl,Jenkins,49,Female,2,High School,Married,153677,Blue,35,2532,2124
719608308,Existing Customer,Orval,Schmeler,37,Male,2,High School,Single,91529,Blue,29,9829,2517
792995808,Existing Customer,Winifred,Murray,57,Female,3,Post-Graduate,Single,184711,Blue,51,7226,1689
716211258,Existing Customer,Gabriella,Gibson,59,Female,1,College,Unknown,75365,Blue,49,4072,0
779289033,Existing Customer,Annalise,Grady,46,Female,3,Uneducated,Single,151370,Blue,28,21646,1778
719356008,Existing Customer,Mohammed,Hoeger,39,Female,3,Graduate,Single,78613,Blue,36,1438.3,0
718503108,Existing Customer,Sister,Schoen,40,Male,3,Unknown,Married,175831,Blue,26,14046,1994
779661033,Existing Customer,Kelsi,Gislason,49,Male,4,Unknown,Married,154169,Silver,32,25620,1107
813053733,Attrited Customer,Kaylin,Thompson,53,Male,4,Unknown,Single,103980,Blue,48,34516,278
718354683,Existing Customer,Christ,Schroeder,59,Female,0,Graduate,Single,116492,Silver,45,21358,1225
720529308,Attrited Customer,Ramona,Dibbert,63,Male,0,High School,Single,113869,Blue,48,1856,0
787578183,Existing Customer,Josefa,Grady,36,Male,3,High School,Single,154547,Blue,28,1438.3,0
737952333,Existing Customer,Gladyce,Roberts,64,Male,1,Graduate,Single,156165,Blue,56,2586,0
779498058,Existing Customer,Freda,Schmitt,39,Male,2,Graduate,Married,144825,Blue,21,3281,1272
799707858,Existing Customer,Marlee,Gusikowski,50,Female,1,High School,Married,60518,Blue,42,7115,2000
719543208,Existing Customer,Maria,Goyette,38,Female,3,Uneducated,Single,58058,Blue,36,13220,848
797743233,Existing Customer,Lillian,Ward,45,Male,3,Uneducated,Unknown,160770,Blue,39,5996,865
710658483,Attrited Customer,Jarod,Leffler,47,Male,4,Graduate,Unknown,110853,Blue,34,9080,2174
715399908,Existing Customer,Mekhi,Von,54,Female,2,High School,Single,189912,Blue,45,7563,1465
710288883,Existing Customer,Taylor,Brakus,40,Female,1,Graduate,Married,61876,Blue,32,8749,1654
719912808,Existing Customer,Hilton,Murray,52,Male,2,High School,Single,136357,Blue,39,14973,0
720247158,Existing Customer,Webster,Klocko,63,Male,0,Graduate,Single,172177,Blue,36,7108,600
718672233,Existing Customer,Caleigh,Ferry,48,Female,1,Graduate,Single,110488,Blue,38,23007,1239
789593058,Existing Customer,Timothy,Kuhn,46,Male,5,College,Married,167656,Blue,39,24248,1020
710278458,Attrited Customer,Alfonso,Corkery,52,Male,2,High School,Single,169814,Blue,43,11617,2517
714467733,Existing Customer,Jerrell,Bogan,45,Male,2,Graduate,Married,92900,Silver,36,30428,1721
803026008,Existing Customer,Gilbert,Gusikowski,48,Male,3,Unknown,Married,147065,Blue,42,6805,1448
772000533,Existing Customer,Jessika,Raynor,59,Male,1,Graduate,Married,101251,Blue,48,14257,1113
811035483,Attrited Customer,Queenie,Kiehn,47,Male,3,Uneducated,Divorced,158015,Silver,42,34516,0
715480983,Existing Customer,Lori,Gerlach,55,Female,2,College,Single,143672,Blue,36,5719,892
819997983,Existing Customer,Sophie,Dickens,53,Male,5,Unknown,Married,182028,Blue,48,9517,1869
807593058,Attrited Customer,Doug,Jaskolski,41,Female,3,Unknown,Single,135247,Blue,36,5317,0
720437358,Existing Customer,Dortha,Bernier,40,Male,3,Graduate,Single,58410,Blue,32,2526,2303
719465733,Existing Customer,Jamey,Witting,52,Female,2,High School,Single,105871,Blue,44,2971,0
711978858,Existing Customer,Isaiah,Littel,59,Male,2,Graduate,Single,153977,Blue,49,6834,900
814364808,Existing Customer,Osvaldo,Crist,36,Female,2,Uneducated,Married,167767,Blue,31,3002,1002
788820933,Existing Customer,Richie,Hoppe,59,Male,2,Graduate,Single,83959,Blue,42,16727,1380
713316558,Existing Customer,Isaiah,Kessler,41,Male,4,High School,Married,72839,Blue,29,4573,0
779856483,Existing Customer,Ophelia,Considine,38,Male,2,Post-Graduate,Single,153375,Blue,22,15410,0
717085983,Existing Customer,Garth,Bosco,44,Female,2,High School,Single,119095,Blue,25,3299,2517
788030208,Attrited Customer,Krista,Dibbert,42,Female,2,Uneducated,Single,83926,Silver,33,13453,2517
709914858,Existing Customer,Haylie,Jones,48,Female,2,Graduate,Married,184986,Blue,36,6362,1705
716111808,Existing Customer,Jaron,Hagenes,57,Female,2,Unknown,Married,83237,Blue,49,2679,2011
708618933,Existing Customer,Madelyn,Wunsch,34,Male,2,Uneducated,Single,58255,Blue,13,4369,2049
720446508,Existing Customer,Reyna,Carroll,50,Female,2,Uneducated,Single,55931,Blue,36,1721,1037
756488883,Existing Customer,Bryana,Maggio,41,Male,2,Uneducated,Single,85304,Blue,34,2196,1619
708414033,Existing Customer,Moriah,Maggio,50,Male,4,Graduate,Married,146709,Blue,38,2845,1153
756727233,Existing Customer,Sienna,Metz,49,Male,2,High School,Single,174943,Blue,42,21144,1190
720379533,Attrited Customer,Vicky,Mohr,47,Male,3,Unknown,Unknown,53284,Blue,36,3952,0
720340383,Existing Customer,Marcellus,Mueller,45,Female,2,Graduate,Married,157697,Blue,25,3518,2035
771453033,Existing Customer,Jaleel,Thiel,47,Male,3,High School,Married,71708,Blue,35,17343,1280
708747708,Existing Customer,Kade,Kassulke,43,Male,3,Graduate,Married,81181,Blue,33,3498,0
712460433,Existing Customer,Athena,Green,39,Male,2,Uneducated,Single,112187,Blue,25,9121,1426
719801508,Existing Customer,Javonte,Heathcote,36,Male,1,Uneducated,Unknown,172299,Blue,23,20230,798
720983733,Attrited Customer,Jessyca,Braun,44,Male,3,Unknown,Single,140375,Blue,36,15422,864
713657733,Existing Customer,Neal,Weber,47,Male,4,Unknown,Single,160186,Blue,36,9132,800
709955958,Existing Customer,Alfreda,Ondricka,41,Female,1,High School,Single,102343,Blue,33,8054,1023
719099583,Attrited Customer,Cory,Hartmann,42,Male,3,Graduate,Married,121702,Blue,34,1640,1444
719513733,Existing Customer,Felicia,Walker,48,Male,3,Doctorate,Married,193880,Blue,41,8739,0
710654808,Attrited Customer,Joannie,Stehr,46,Male,4,Graduate,Single,125151,Blue,36,1818,0
719651358,Existing Customer,Delta,White,46,Female,4,Uneducated,Single,122224,Blue,33,24949,1749
718917408,Existing Customer,Martina,Fisher,46,Female,3,Graduate,Married,182095,Blue,38,3115,1136
808753758,Existing Customer,Madaline,Kuvalis,52,Male,2,Uneducated,Divorced,60083,Blue,47,29695,1525
711699183,Existing Customer,Natasha,Little,56,Male,2,Uneducated,Divorced,192686,Blue,50,7261,1079
711196458,Attrited Customer,Claudie,Walsh,38,Female,1,Unknown,Married,162651,Blue,20,1621,580
772565883,Existing Customer,Veronica,Pouros,41,Male,0,High School,Single,94435,Blue,31,33472,2517
717203958,Existing Customer,Sigrid,Krajcik,51,Male,3,Graduate,Married,94798,Blue,36,11512,988
769701258,Existing Customer,Kari,Schultz,26,Female,0,Unknown,Unknown,55635,Blue,18,12463,1319
714933783,Existing Customer,Harmony,Lindgren,51,Male,2,Graduate,Married,118131,Blue,37,8511,0
717650133,Existing Customer,Jesus,Bauch,41,Male,5,Graduate,Single,170971,Blue,28,4821,1426
708707808,Existing Customer,Nedra,Schaefer,57,Male,2,Graduate,Unknown,67273,Blue,45,2480,1584
717331758,Existing Customer,Idella,Dooley,44,Male,4,Graduate,Married,95954,Blue,32,34516,2517
801385458,Existing Customer,Leanna,Koelpin,52,Male,1,Uneducated,Married,55261,Blue,46,8596,2019
710605458,Existing Customer,Edwardo,Barrows,49,Male,2,High School,Married,188327,Blue,39,7223,1963
719570733,Existing Customer,Leda,Kuhic,52,Male,2,Unknown,Single,127277,Blue,39,1629,978
708646233,Existing Customer,Milton,Olson,44,Female,1,Unknown,Divorced,109254,Blue,36,17116,1289
766006758,Existing Customer,Unique,Cassin,63,Male,1,High School,Married,142655,Blue,56,7216,2321
710695083,Existing Customer,Ayden,Hartmann,44,Male,3,College,Single,191551,Silver,32,28397,1421
709224033,Attrited Customer,Avis,Stracke,53,Male,4,Uneducated,Single,98655,Blue,43,13720,0
795991758,Existing Customer,Cassie,Roberts,47,Female,3,Unknown,Married,127735,Blue,41,7553,660
709381383,Existing Customer,Elinore,Hermann,49,Male,4,Graduate,Married,135859,Blue,36,2952,2517
810321933,Existing Customer,Leta,Walker,35,Male,3,High School,Unknown,171406,Blue,30,11229,1054
716235783,Existing Customer,Sterling,Miller,45,Male,3,College,Married,176845,Blue,39,7109,866
758833758,Existing Customer,Ramon,Kuphal,45,Male,4,Unknown,Married,92254,Blue,38,1862,845
713579733,Existing Customer,Myrtis,Macejkovic,36,Male,2,College,Single,82038,Blue,22,4511,754
804649833,Existing Customer,Myrtle,Muller,42,Male,3,Post-Graduate,Married,88619,Blue,29,2533,1126
780971583,Existing Customer,Efrain,Bernier,46,Male,1,Graduate,Divorced,191106,Blue,30,2016,797
804673308,Attrited Customer,Kathryne,Wolf,49,Male,5,Uneducated,Married,60475,Blue,44,3893,0
788747358,Existing Customer,Godfrey,Brown,50,Male,0,High School,Divorced,181864,Blue,29,5530,2034
